order_id,customer_id,date,product_id,quantity,price
211,557,2023-05-10,133,5,1042.1
212,649,2024-02-14,172,3,562.58
213,810,2023-09-09,196,4,1791.67
214,293,2023-07-22,124,5,1607.04
215,351,2024-02-15,191,5,556.73
216,437,2023-03-30,102,3,2447.76
217,777,2024-01-23,194,1,2022.59
218,509,2023-10-05,180,4,3503.34
219,945,2023-11-23,136,1,2472.67
220,828,2023-09-23,151,4,1330.53
221,438,2023-11-04,101,2,674.98
222,707,2023-10-26,199,1,558.79
223,936,2023-06-05,159,4,15.17
224,299,2023-05-04,136,1,3681.52
225,192,2023-09-25,187,4,409.37
226,302,2023-10-12,171,5,239.35
227,190,2023-12-05,118,2,507.2
228,738,2023-09-28,199,4,2444.91
229,869,2023-05-24,104,4,1695.23
230,277,2023-03-28,184,1,2987.64
231,564,2023-10-28,163,2,592.39
232,665,2023-11-01,123,4,1785.17
233,127,2024-02-29,148,5,887.17
234,462,2023-05-07,105,4,1568.92
235,569,2024-02-24,135,2,1126.06
236,277,2023-06-24,117,4,2165.88
237,415,2024-01-28,188,4,2033.72
238,905,2023-09-10,150,1,3956.47
239,914,2024-02-12,111,4,1474.48
240,335,2023-12-03,101,5,3083.98
241,197,2023-08-06,182,2,2632.68
242,155,2023-04-20,116,2,631.36
243,853,2023-07-05,180,5,524.13
244,471,2024-02-25,157,1,2830.51
245,880,2023-12-24,115,4,263.75
246,462,2023-03-23,183,5,3547.89
247,743,2023-08-13,143,2,2424.65
248,303,2023-07-28,141,4,198.4
249,481,2023-12-15,193,4,1007.96
250,195,2024-01-15,193,3,2318.11
251,443,2023-12-27,194,3,2937.41
252,166,2024-02-17,175,2,3998.88
253,319,2023-12-14,112,5,2130.0
254,786,2023-03-25,122,3,426.47
255,918,2023-04-22,197,2,3594.94
256,260,2024-03-13,121,5,1344.3
257,658,2023-04-17,156,2,985.18
258,740,2023-06-09,176,2,1924.52
259,837,2024-01-04,139,2,2312.79
260,378,2023-11-18,154,5,425.41
261,737,2023-08-14,156,1,3849.78
262,706,2024-01-31,155,1,923.29
263,447,2023-04-20,161,3,2086.67
264,244,2023-04-18,191,1,1588.01
265,953,2024-01-20,158,3,970.53
266,778,2023-09-08,171,3,2167.27
267,804,2023-05-29,188,2,400.73
268,916,2023-05-03,196,4,177.37
269,650,2023-06-02,139,4,2207.97
270,352,2023-10-02,169,4,624.35
271,462,2023-05-10,167,1,2826.35
272,568,2023-08-05,132,5,2127.32
273,147,2023-04-16,199,1,574.15
274,660,2023-06-30,171,1,713.09
275,782,2023-08-03,178,3,1467.05
276,837,2023-11-09,191,1,1178.82
277,831,2024-01-20,174,4,2150.83
278,821,2024-02-24,135,4,940.66
279,544,2023-03-30,146,1,2239.85
280,573,2023-12-12,108,2,3988.37
281,519,2023-05-25,118,2,820.01
282,104,2023-07-22,137,1,2791.72
283,539,2023-08-04,167,3,100.82
284,398,2024-01-23,147,1,83.7
285,346,2023-09-11,137,5,2572.4
286,545,2023-03-29,142,4,1305.0
287,525,2023-06-07,166,4,2014.58
288,743,2023-07-25,181,4,2487.91
289,265,2024-02-10,139,3,239.59
290,642,2024-01-02,116,5,865.31
291,282,2023-12-28,103,2,2120.69
292,923,2023-04-29,127,4,3428.5
293,171,2024-02-08,122,5,3620.94
294,230,2023-11-28,121,5,1693.04
295,838,2023-04-17,198,4,2991.95
296,870,2023-04-04,183,2,1777.76
297,783,2023-03-28,117,4,2089.14
298,407,2024-03-04,128,3,1704.99
299,421,2023-04-18,154,2,1973.43
300,640,2024-02-07,181,1,1233.16
301,898,2023-12-22,101,2,284.67
302,200,2023-12-05,130,4,958.4
303,482,2023-05-09,123,1,475.0
304,631,2023-07-03,119,2,2054.25
305,831,2024-02-09,145,2,783.86
306,849,2024-02-28,109,2,2753.46
307,173,2023-11-10,128,4,2629.67
308,763,2023-12-20,173,1,2673.91
309,852,2023-06-21,190,4,639.05
310,825,2024-03-06,172,3,2699.98
311,763,2023-04-22,115,4,570.1
312,700,2023-05-05,170,4,1292.09
313,882,2023-04-11,124,5,3364.23
314,766,2023-09-09,193,2,2043.84
315,962,2023-05-30,121,1,924.69
316,113,2024-01-06,123,4,2393.88
317,465,2024-01-13,149,2,2512.18
318,852,2023-12-18,190,3,3336.17
319,747,2023-09-11,103,3,2168.01
320,611,2024-01-28,178,2,959.28
321,580,2023-10-17,103,3,2302.28
322,196,2023-07-22,124,4,932.26
323,810,2023-09-25,128,1,3801.1
324,536,2023-05-20,162,2,1718.66
325,390,2023-05-08,135,4,2921.96
326,640,2023-03-30,161,3,1071.98
327,808,2023-12-05,174,2,1321.36
328,961,2023-12-18,140,4,1845.06
329,917,2023-08-10,142,2,1895.24
330,209,2023-05-27,199,5,326.48
331,346,2024-01-24,146,5,3204.81
332,525,2023-07-24,173,1,3265.02
333,732,2023-05-17,109,1,1012.32
334,498,2023-04-24,100,1,3549.28
335,670,2023-10-24,193,1,719.91
336,761,2024-02-01,185,2,2241.89
337,664,2023-08-30,107,2,395.52
338,810,2023-06-07,124,4,327.71
339,275,2023-04-08,130,4,1531.83
340,978,2023-09-04,189,1,3386.81
341,208,2023-04-17,146,3,280.38
342,638,2023-10-17,122,1,193.52
343,425,2023-04-17,191,2,549.76
344,452,2023-09-05,109,2,1079.07
345,960,2024-01-19,185,2,146.82
346,141,2023-03-19,144,5,1691.66
347,490,2023-07-30,178,3,656.3
348,499,2023-11-16,118,5,2850.72
349,510,2023-07-15,139,5,2806.55
350,617,2023-06-14,120,1,369.76
351,966,2024-01-24,132,1,1437.52
352,942,2023-05-30,124,3,3374.57
353,700,2023-11-15,188,5,628.67
354,308,2024-01-31,154,4,1011.5
355,771,2023-05-21,113,4,2018.5
356,862,2024-01-08,110,1,158.15
357,759,2023-05-23,195,2,2773.25
358,777,2023-09-28,166,1,3208.63
359,352,2023-10-18,115,5,2918.64
360,278,2023-11-09,193,2,1941.0
361,147,2023-11-17,107,3,2000.44
362,643,2023-05-15,180,4,1403.73
363,427,2023-04-17,121,5,783.5
364,438,2023-12-30,197,5,3008.89
365,601,2023-04-27,105,1,3670.01
366,172,2023-07-30,104,5,3043.18
367,740,2023-08-11,101,5,1366.79
368,913,2024-02-16,117,5,145.82
369,114,2023-09-12,156,5,2458.7
370,791,2024-03-10,114,1,2066.43
371,313,2023-09-12,119,4,3428.37
372,750,2023-10-13,191,1,1700.28
373,643,2023-06-02,182,1,1644.43
374,800,2023-06-25,169,4,1587.43
375,300,2024-01-30,198,3,1304.34
376,250,2023-03-18,177,1,1863.57
377,975,2024-02-13,148,5,2447.53
378,898,2024-01-28,140,3,1896.4
379,404,2023-04-15,188,5,2453.47
380,780,2023-04-05,115,4,2668.67
381,383,2023-08-07,108,3,2311.97
382,583,2023-08-24,103,4,3023.49
383,131,2023-07-17,135,3,2477.69
384,857,2023-05-01,134,3,1943.36
385,701,2023-09-19,175,1,1754.69
386,608,2023-11-03,169,5,616.7
387,483,2024-01-11,145,3,645.65
388,868,2023-03-30,198,4,595.43
389,428,2023-09-06,134,4,793.43
390,456,2023-05-31,157,3,378.71
391,701,2023-04-30,105,3,2171.65
392,780,2024-03-13,161,5,3988.86
393,410,2023-10-31,130,1,3905.22
394,609,2023-04-12,139,5,280.34
395,929,2023-06-28,164,4,1018.78
396,691,2023-06-12,179,2,3399.99
397,763,2023-11-24,103,5,1867.45
398,795,2023-04-09,172,2,3696.16
399,156,2023-05-15,146,4,3598.31
400,961,2023-07-30,199,3,33.61
401,392,2023-05-14,105,1,3400.11
402,863,2023-04-01,151,4,3830.87
403,404,2023-06-26,191,1,2053.15
404,531,2023-05-23,110,2,831.77
405,894,2023-08-10,167,5,2629.88
406,183,2024-01-18,137,2,3542.87
407,127,2024-03-11,145,1,3376.82
408,252,2024-03-06,175,3,2808.52
409,258,2023-05-28,145,3,2387.8
410,423,2024-02-04,170,5,972.96
411,734,2023-08-23,169,3,559.91
412,342,2023-09-10,153,1,2312.66
413,492,2023-06-02,196,4,1396.64
414,966,2024-02-07,162,1,1139.25
415,874,2023-08-27,135,3,1578.1
416,870,2023-10-17,115,2,3147.3
417,778,2023-05-12,147,4,2544.4
418,536,2023-12-20,117,2,1727.34
419,869,2023-04-02,102,3,99.32
420,468,2023-10-01,145,5,660.84
421,251,2023-06-17,148,5,111.97
422,286,2023-10-20,151,5,87.59
423,909,2023-09-26,180,3,1649.03
424,470,2024-03-01,127,3,903.86
425,586,2024-03-08,113,3,100.29
426,778,2023-10-04,192,1,2408.77
427,337,2023-11-29,102,5,286.43
428,863,2024-01-31,190,3,2260.05
429,910,2023-05-12,162,4,1993.36
430,962,2023-07-13,108,4,702.52
431,744,2023-11-25,145,2,2979.24
432,184,2023-10-14,131,3,574.76
433,190,2023-07-13,178,1,684.38
434,861,2023-03-19,130,3,171.96
435,838,2023-08-25,196,1,1787.97
436,747,2024-02-22,180,1,1326.25
437,434,2023-11-08,194,2,2619.46
438,285,2024-01-12,101,3,3973.38
439,916,2023-11-09,119,3,2488.33
440,741,2023-09-26,193,2,2833.3
441,437,2023-12-06,124,1,513.92
442,655,2023-10-11,122,5,3575.43
443,543,2024-01-27,105,2,166.32
444,203,2023-11-06,165,3,1369.07
445,364,2024-03-07,139,3,107.34
446,894,2023-08-22,106,4,2937.85
447,498,2023-04-15,131,3,263.14
448,326,2024-01-02,130,2,3116.07
449,285,2023-07-13,173,3,2521.7
450,167,2023-07-28,138,3,88.64
451,817,2023-07-28,133,3,2397.71
452,655,2023-05-18,135,3,3712.66
453,556,2023-07-05,143,4,2423.88
454,304,2023-03-20,134,2,487.78
455,491,2023-05-15,130,3,129.48
456,956,2023-04-10,170,2,2757.51
457,823,2024-01-11,142,4,2501.97
458,350,2024-03-07,117,5,1691.07
459,255,2024-03-07,152,4,1735.45
460,687,2023-03-31,115,5,2968.8
461,547,2023-08-25,120,1,2808.6
462,800,2023-09-23,177,1,1424.32
463,716,2023-12-29,101,5,488.65
464,358,2023-09-26,191,3,2590.1
465,405,2023-08-23,107,5,3461.92
466,967,2023-11-12,125,3,833.95
467,637,2023-12-05,156,2,203.13
468,509,2023-12-31,112,4,958.33
469,160,2023-11-26,123,5,1650.36
470,749,2023-06-28,168,1,795.41
471,887,2023-04-10,198,2,1563.49
472,255,2023-12-27,149,4,244.99
473,303,2023-03-23,189,3,231.82
474,176,2023-12-09,116,4,1098.27
475,831,2023-04-12,158,4,1249.31
476,790,2023-09-23,134,2,2075.93
477,885,2023-09-02,104,5,909.84
478,565,2023-12-23,121,4,2064.21
479,109,2023-06-15,120,5,3632.87
480,520,2023-05-22,102,3,320.93
481,584,2024-02-25,190,3,2358.73
482,605,2023-10-30,160,2,1781.26
483,721,2023-05-22,150,4,2236.3
484,641,2023-12-02,105,1,1668.51
485,124,2024-01-24,121,5,3667.25
486,139,2023-04-11,175,4,2357.25
487,897,2023-07-19,113,5,1692.39
488,689,2023-03-31,168,5,174.31
489,998,2024-01-07,119,4,1990.81
490,257,2024-01-08,157,2,2109.47
491,120,2023-05-08,123,5,2887.81
492,652,2023-06-08,163,5,834.02
493,638,2024-02-02,182,5,1420.43
494,392,2024-03-11,105,2,85.55
495,463,2024-03-14,111,1,1219.93
496,324,2023-07-25,149,4,2239.38
497,508,2023-08-18,145,4,2513.92
498,162,2023-10-02,122,5,2467.45
499,153,2024-02-07,125,4,2633.09
500,521,2024-01-15,133,4,1136.39
501,442,2023-05-14,156,5,3974.57
502,546,2023-11-06,101,5,2267.75
503,809,2023-09-14,176,1,2326.77
504,437,2024-01-09,159,4,2048.33
505,583,2023-11-01,165,3,2555.06
506,626,2023-08-08,115,5,3402.29
507,282,2023-05-28,177,3,3953.35
508,279,2024-01-12,199,5,1565.22
509,684,2023-07-11,165,5,3952.05
510,524,2023-11-26,109,2,2452.16
511,846,2023-08-24,190,2,2827.86
512,240,2023-04-09,157,1,1802.45
513,700,2023-06-16,194,3,2933.65
514,316,2023-09-29,170,2,630.09
515,871,2023-11-24,181,3,2095.23
516,696,2023-05-31,160,4,3943.76
517,555,2023-04-21,140,1,545.42
518,840,2023-07-23,137,2,2228.67
519,657,2023-10-30,101,5,3782.06
520,619,2024-01-16,137,3,295.87
521,353,2023-07-27,193,1,2866.72
522,688,2023-06-13,148,4,2489.09
523,913,2023-10-11,126,1,1256.02
524,475,2023-12-15,157,5,3822.52
525,692,2023-06-17,103,3,1145.4
526,904,2023-07-18,147,2,1822.43
527,710,2023-05-26,188,5,1308.58
528,635,2024-01-07,156,1,398.54
529,651,2023-04-26,169,1,1574.54
530,793,2023-12-16,147,2,657.05
531,736,2023-08-12,109,1,1475.6
532,420,2024-01-03,139,2,2706.81
533,570,2024-02-06,157,4,1560.18
534,275,2023-03-20,195,5,2401.93
535,672,2023-08-04,154,3,3596.87
536,811,2023-11-13,126,5,2076.59
537,966,2023-08-25,155,5,3841.37
538,172,2023-05-03,187,4,3621.52
539,476,2024-01-30,174,2,3088.19
540,157,2024-01-20,116,1,1310.37
541,898,2023-12-16,123,4,174.3
542,496,2023-04-09,123,2,810.98
543,680,2023-12-12,123,1,3833.17
544,336,2024-02-01,162,2,956.21
545,261,2023-09-27,111,5,147.96
546,247,2024-01-09,157,4,852.49
547,741,2023-10-12,144,4,3915.62
548,794,2023-04-16,113,1,1595.58
549,559,2023-05-27,118,2,1334.23
550,398,2023-06-28,198,2,2541.61
551,631,2024-01-18,192,2,69.69
552,585,2023-09-25,186,1,1481.54
553,773,2023-06-16,168,5,1822.48
554,447,2024-01-22,125,1,62.88
555,482,2024-01-15,178,2,3060.58
556,961,2023-03-20,199,3,2562.96
557,603,2023-11-10,191,5,597.77
558,773,2023-04-16,151,4,991.36
559,782,2023-05-17,167,4,221.94
560,526,2023-03-26,183,3,2203.92
561,371,2024-02-27,172,5,1471.91
562,679,2023-05-14,121,2,305.51
563,799,2024-01-05,152,4,3510.12
564,600,2023-04-09,105,4,3271.2
565,105,2023-06-29,139,3,3179.5
566,569,2023-05-23,142,4,3322.26
567,782,2023-08-21,157,5,999.54
568,781,2023-03-27,114,4,2617.45
569,471,2023-04-08,166,3,398.98
570,114,2023-11-07,117,3,2344.61
571,947,2023-08-21,180,4,3630.21
572,743,2023-08-29,176,5,415.97
573,816,2023-11-18,131,2,179.82
574,236,2024-01-22,174,2,301.02
575,463,2023-09-14,154,1,1209.72
576,112,2023-11-07,151,1,622.9
577,712,2023-09-02,168,3,140.0
578,760,2024-01-13,166,1,1760.27
579,213,2024-02-17,119,4,3626.95
580,470,2023-12-27,136,2,2232.48
581,596,2023-08-25,100,4,1213.86
582,791,2023-06-02,142,2,2360.84
583,320,2024-01-16,170,2,384.5
584,926,2023-11-30,106,5,2629.21
585,722,2023-06-16,134,1,1911.88
586,746,2023-05-29,109,3,2572.63
587,643,2023-05-07,152,1,881.66
588,190,2023-09-04,103,4,1698.94
589,887,2024-01-24,167,2,2956.44
590,269,2023-11-27,199,4,3977.95
591,963,2023-08-21,100,3,2865.03
592,255,2024-01-18,197,1,3242.68
593,517,2023-11-12,156,2,2947.93
594,475,2023-07-25,134,2,3888.65
595,672,2023-07-06,128,5,871.78
596,273,2023-05-03,135,3,3224.73
597,827,2023-07-13,195,4,2001.68
598,803,2023-04-19,164,5,942.53
599,149,2023-03-20,172,2,1983.06
600,770,2023-08-24,105,5,3360.01
601,246,2023-07-10,105,2,406.45
602,695,2023-06-13,149,2,3315.4
603,559,2023-05-15,151,1,1453.19
604,767,2023-05-23,188,2,3514.94
605,310,2023-12-20,100,1,1800.97
606,977,2023-11-23,152,4,1909.71
607,461,2023-07-05,160,3,1051.89
608,818,2023-12-18,122,5,2554.3
609,402,2023-12-04,174,1,2676.9
610,977,2023-07-17,168,2,3521.29
611,380,2023-06-25,163,5,3137.73
612,635,2023-09-02,184,2,292.23
613,263,2023-09-28,189,3,3101.05
614,361,2023-05-09,196,1,2836.25
615,357,2023-05-23,130,5,113.17
616,600,2023-12-14,168,1,2312.05
617,649,2023-04-15,197,3,2563.63
618,112,2023-07-09,139,5,1063.51
619,345,2023-10-27,159,2,1532.68
620,589,2023-06-09,140,4,1412.74
621,757,2024-02-08,116,1,2605.41
622,534,2023-06-13,192,3,1285.58
623,993,2023-05-08,109,5,2874.68
624,625,2023-03-21,106,1,3620.27
625,280,2024-02-24,100,4,966.75
626,871,2024-01-20,185,3,444.22
627,587,2023-08-04,183,2,3986.06
628,991,2024-01-12,162,2,3171.81
629,335,2023-08-07,177,3,1063.06
630,190,2023-09-07,168,4,1810.45
631,767,2023-11-29,128,4,3005.14
632,410,2023-12-05,132,5,3350.59
633,731,2023-11-17,137,4,2255.01
634,269,2023-11-14,191,2,1059.55
635,209,2023-10-18,122,2,1770.82
636,289,2023-08-05,112,3,2170.34
637,116,2023-12-19,195,4,89.7
638,518,2023-08-31,137,2,1009.72
639,362,2023-08-28,138,3,2983.71
640,216,2023-03-21,115,5,2302.43
641,841,2023-06-19,147,5,153.55
642,979,2023-06-13,188,3,3333.06
643,610,2024-01-19,176,5,2035.6
644,237,2023-06-19,111,1,155.04
645,331,2023-09-12,189,5,151.79
646,124,2023-12-01,193,4,1543.27
647,530,2023-11-10,149,1,1343.89
648,242,2023-10-31,137,2,852.99
649,327,2023-09-01,145,5,761.19
650,465,2023-05-30,185,5,1194.59
651,465,2023-03-28,133,3,3770.49
652,881,2023-09-11,102,2,2573.83
653,173,2023-04-27,126,2,502.97
654,681,2024-02-17,152,1,3673.21
655,216,2023-07-30,129,3,469.21
656,229,2023-07-29,101,5,16.91
657,731,2023-10-26,172,4,3269.67
658,806,2023-05-28,154,1,1267.94
659,148,2023-09-30,108,2,86.21
660,735,2023-10-10,191,1,2428.13
661,804,2023-09-10,176,1,3362.21
662,308,2024-01-29,196,5,662.02
663,933,2023-08-28,145,1,1875.88
664,714,2023-04-23,199,2,2135.0
665,570,2023-03-21,182,1,3444.23
666,199,2024-01-19,161,3,2208.18
667,652,2023-04-25,190,5,3222.89
668,942,2024-03-10,182,5,1461.25
669,328,2023-12-25,124,2,654.35
670,896,2023-05-15,107,3,1296.88
671,615,2023-03-27,102,2,2106.9
672,371,2023-12-06,138,2,3572.28
673,670,2024-02-04,127,1,1273.52
674,405,2023-05-20,145,5,1286.46
675,819,2023-11-14,117,4,1984.49
676,237,2024-02-25,187,4,2555.73
677,519,2023-04-08,197,3,2159.47
678,793,2023-10-18,133,3,1583.39
679,357,2024-02-18,107,4,3076.52
680,910,2023-08-10,102,3,3712.24
681,745,2023-10-31,121,2,918.9
682,663,2023-10-08,159,5,1734.19
683,953,2023-12-16,195,2,2181.78
684,761,2023-05-12,131,5,531.48
685,278,2023-08-17,161,1,1830.88
686,909,2023-07-01,184,5,1249.27
687,271,2023-08-14,185,5,3362.58
688,598,2023-05-16,153,3,1807.11
689,231,2023-10-20,159,1,3434.51
690,234,2023-10-28,179,1,1105.23
691,499,2023-05-12,109,3,1432.83
692,228,2023-09-01,158,3,1421.32
693,972,2023-11-16,111,5,3155.68
694,171,2023-10-31,111,5,2413.44
695,505,2023-12-05,185,1,2538.71
696,203,2023-10-19,176,4,2240.88
697,670,2024-03-05,130,4,413.35
698,773,2023-06-21,168,3,2410.66
699,963,2023-08-01,155,3,630.25
700,759,2023-10-16,197,4,3594.31
701,149,2024-03-15,100,1,2940.29
702,779,2023-09-13,107,2,1437.21
703,801,2023-05-09,157,4,3639.07
704,153,2024-02-18,136,5,3632.89
705,148,2024-01-10,134,5,276.2
706,703,2023-09-01,183,5,612.87
707,923,2023-09-08,143,4,1207.88
